114,103,109,120,117,96,104,120,124,106,111,114,124,122,103,116,103,80,101,114,109,116,104,106,106,106,92,88,106,116,85,80,82,77,77,75,77,75,67,67,80,80,80,75,75,75,66,82,119,133,133,130,125,124,109,85,84,122,119,101,87,82,77,84,87,75,77,79,122,133,133,133,132,132,128,128,130,130,130,130,128,130,130,130,128,128,128,128,130,128,128,128,128,130,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,130,128,128,127,128,128,128,128,128,128,128,128,128,128,128,130,128,128,130,130,128,128,128,128,128,128,130,128,128,128,128,128,128,128,128,128,128,128,128,128,128,130,128,128,128,130,130,130,130,127,124,120,111,96,85,82,85,120,124,120,88,87,96,88,82,84,88,88,95,88,85,104,103,90,85,84,85,85,87,116,101,84,84,84,92,87,90,92,85,77,80,75,79,82,84,85,122,101,98,93,101,88,90,117,128,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,67,
138,128,136,141,132,127,120,140,143,138,143,143,141,140,127,136,128,109,128,136,135,132,128,127,119,122,114,112,124,133,114,100,100,93,104,109,92,82,85,87,87,87,87,82,84,87,80,87,125,146,148,122,104,96,101,101,100,119,146,148,136,143,133,116,120,124,116,104,140,160,165,175,173,159,136,141,144,162,159,157,159,157,157,152,156,156,152,151,154,154,154,151,149,152,151,152,149,148,149,151,152,151,151,152,149,149,149,148,152,151,152,151,151,151,151,151,151,152,149,152,151,154,154,152,152,151,152,152,151,154,151,152,151,151,151,151,151,148,149,149,149,151,151,151,149,149,151,151,151,152,152,151,151,151,151,152,154,149,151,149,154,152,151,149,152,151,151,151,154,154,149,151,149,151,151,151,154,156,154,154,146,146,156,144,141,138,127,119,116,96,101,127,133,133,125,130,130,112,106,96,108,111,109,116,117,116,120,117,116,117,104,103,117,133,122,116,117,111,112,106,117,117,109,85,87,96,84,104,106,90,122,140,146,146,148,143,130,119,130,141,157,160,160,159,160,162,162,162,162,162,164,164,164,165,146,90,
133,136,138,140,138,132,125,135,140,138,140,138,133,133,125,138,140,135,140,133,128,133,127,127,122,122,114,111,116,116,106,103,108,100,114,112,108,108,100,88,82,84,84,87,88,90,80,77,101,133,130,85,84,93,100,92,90,93,127,140,143,164,172,141,120,112,101,90,111,125,141,148,170,146,112,104,141,159,162,160,159,157,157,157,157,156,156,156,154,156,156,151,156,154,154,154,154,152,149,154,154,154,154,152,152,151,151,151,151,152,151,151,149,149,152,151,151,151,154,154,152,149,152,152,151,149,149,151,149,151,151,151,151,152,149,149,149,149,151,149,149,149,151,148,149,151,151,151,151,151,151,151,151,152,152,154,154,154,151,154,154,154,154,152,151,154,152,149,151,154,154,154,154,157,152,156,156,156,156,148,143,133,143,144,138,140,133,116,111,87,93,108,120,125,130,128,133,114,103,111,114,116,114,119,122,119,124,120,116,122,119,109,114,112,93,95,106,100,109,98,112,111,109,93,87,85,88,96,103,119,148,167,167,164,165,162,162,151,141,130,127,140,156,162,162,164,165,165,164,167,162,165,165,162,136,116,
132,136,143,143,140,132,132,130,132,127,135,133,130,122,106,117,132,133,132,136,128,130,111,124,114,109,104,98,112,109,106,106,103,104,114,117,103,93,100,104,85,87,84,84,82,84,80,87,90,100,112,93,98,90,93,87,92,84,93,114,143,144,146,143,125,98,85,84,114,108,111,124,144,144,117,120,143,164,162,160,159,159,159,157,156,154,154,156,154,152,154,154,154,154,152,151,151,151,152,151,151,151,154,149,149,151,149,151,149,152,151,154,149,148,151,151,149,151,152,154,152,151,151,149,152,154,152,149,149,149,152,154,152,154,151,151,149,148,151,149,151,149,149,151,152,151,151,152,152,151,152,154,154,152,152,152,151,151,151,151,156,156,152,149,151,152,152,151,151,151,154,154,152,151,154,156,156,154,156,152,143,125,125,135,133,136,138,128,119,114,106,103,111,112,112,122,125,109,114,117,119,116,117,117,119,120,120,122,117,125,141,125,125,124,96,88,96,104,85,95,87,96,109,90,84,85,95,96,93,125,164,167,167,165,164,162,162,162,162,160,144,130,125,141,151,167,165,165,167,167,160,167,165,159,128,112,
141,141,143,140,133,138,135,130,119,132,140,136,133,140,127,117,122,120,125,112,124,117,108,101,93,104,106,101,112,112,112,114,116,108,114,130,112,93,88,103,98,88,100,85,80,79,90,84,82,90,119,112,96,92,87,101,87,96,116,128,125,114,122,138,122,103,93,106,138,146,143,114,119,136,144,154,164,162,162,160,159,159,157,154,156,156,152,156,154,154,154,154,154,151,154,151,154,151,151,151,154,151,151,154,151,152,154,154,151,151,151,156,151,149,151,151,154,149,151,152,152,151,149,151,151,152,151,149,148,149,151,154,151,151,151,152,151,151,149,149,149,149,149,149,154,152,151,151,149,149,152,151,151,151,151,151,149,149,151,152,154,154,154,151,151,149,156,151,154,151,151,154,154,151,156,156,157,157,157,154,146,140,125,128,125,140,143,140,135,116,111,112,112,109,116,111,117,127,127,130,125,116,122,120,127,127,120,124,112,109,112,114,116,108,95,103,106,111,122,133,138,136,112,85,87,84,87,98,98,125,164,167,165,164,162,160,162,162,160,160,162,160,143,125,124,138,143,140,140,135,136,143,148,143,128,111,
144,143,136,141,135,133,133,124,114,127,128,132,135,127,116,104,98,109,116,119,119,108,104,98,93,101,103,104,106,106,122,130,119,114,111,116,112,95,92,101,98,80,84,87,75,96,128,132,103,90,85,90,93,95,87,124,98,95,96,116,101,79,92,119,130,125,138,136,132,127,144,141,143,146,164,167,165,164,162,160,162,159,157,156,156,154,156,154,154,154,154,154,154,151,154,152,152,151,154,151,151,149,149,151,149,151,149,151,151,151,152,149,152,149,151,151,151,154,149,151,151,152,154,154,149,151,151,149,151,151,154,154,156,151,151,156,149,151,149,149,149,149,149,149,151,151,152,154,154,154,154,154,152,152,154,154,154,151,154,151,154,149,154,154,152,154,152,152,154,154,152,154,154,154,152,156,156,156,157,159,157,146,132,122,125,136,143,144,143,125,109,111,112,111,108,103,117,138,141,138,128,108,116,122,135,127,120,114,111,122,119,120,122,104,106,130,143,143,144,140,149,144,114,101,87,93,84,96,106,125,164,167,165,164,164,164,164,164,160,162,160,160,162,160,141,119,114,114,108,101,112,111,127,127,133,116,
141,143,132,140,136,124,128,120,109,111,132,140,140,135,116,92,90,111,125,132,111,112,109,106,88,90,100,109,112,124,130,135,116,103,93,109,111,93,82,96,87,82,82,84,85,93,130,127,92,85,77,84,96,87,92,92,84,85,82,82,84,103,109,128,136,141,162,133,101,108,120,116,140,165,172,167,165,162,160,157,159,156,154,151,152,154,156,151,154,154,152,151,151,151,151,154,151,154,152,151,151,151,151,151,152,149,151,151,152,154,152,151,151,151,154,154,152,154,152,154,156,154,152,154,152,154,154,151,152,152,151,154,156,154,151,149,151,149,151,151,149,152,151,149,148,149,149,149,149,151,151,154,149,149,152,154,151,149,149,151,151,152,151,151,151,149,151,149,152,154,152,151,149,149,152,156,157,157,157,159,159,149,135,112,130,141,143,143,148,136,117,109,109,104,106,114,124,141,143,144,138,125,120,127,138,119,116,116,116,127,140,140,143,140,132,143,167,159,146,149,154,143,106,101,90,95,92,101,103,112,143,157,165,167,167,167,164,162,164,162,160,159,160,159,148,135,130,122,120,106,104,101,101,104,125,120,
125,133,133,143,138,127,127,132,119,122,133,135,140,132,117,95,108,112,133,124,112,122,122,104,82,85,85,96,128,143,143,140,124,111,119,112,92,92,84,95,85,90,84,80,84,88,108,104,101,84,84,87,101,87,85,82,80,80,84,84,84,125,143,144,141,138,140,104,90,84,104,120,125,148,167,167,165,162,160,159,160,159,159,156,156,156,157,156,154,154,154,152,154,151,154,154,154,154,151,151,151,151,151,149,151,154,151,148,149,151,151,152,151,152,149,151,154,149,149,152,152,152,151,152,152,149,149,152,149,151,149,149,154,151,151,149,149,151,151,151,149,151,149,149,149,149,151,151,149,151,151,154,149,151,152,154,154,154,151,151,152,152,154,154,156,154,154,154,154,156,154,152,151,152,154,156,157,157,159,160,159,148,138,119,111,114,128,128,132,125,116,104,104,112,106,101,117,136,130,132,128,130,135,132,132,120,130,120,128,125,130,148,162,144,144,146,144,149,165,165,165,141,101,92,90,87,93,96,103,112,130,127,135,141,152,162,167,165,164,165,162,154,148,146,143,122,116,122,122,112,104,112,125,132,124,106,
122,125,112,130,133,122,111,114,124,136,136,125,120,122,119,120,127,119,127,111,106,124,122,112,80,84,90,111,136,140,143,140,141,141,140,122,104,103,100,90,84,90,87,87,82,85,85,98,92,90,80,87,92,88,85,84,85,92,101,116,135,143,160,146,151,143,116,85,84,80,116,132,111,125,144,167,164,160,162,159,160,156,156,156,156,154,154,151,151,154,151,151,151,152,151,152,149,154,151,151,151,154,151,151,148,152,151,149,149,151,152,151,151,154,151,152,154,156,152,151,154,156,156,151,152,149,154,151,151,151,151,152,154,154,152,152,151,154,151,151,149,151,151,149,149,151,151,151,149,151,149,151,151,154,151,151,151,154,151,154,152,151,151,154,152,151,151,152,149,152,152,154,151,151,152,157,159,157,157,159,159,148,144,140,119,101,117,114,112,108,122,128,119,135,135,120,116,124,122,119,130,133,138,136,120,138,144,141,133,130,143,151,159,154,146,143,140,148,165,165,167,141,103,87,96,90,93,96,101,127,165,162,148,140,128,128,135,140,156,157,154,146,140,138,136,120,124,133,127,119,116,122,143,148,132,96,
119,130,141,144,135,119,101,114,127,141,143,140,125,114,124,132,125,108,100,96,100,111,108,116,90,88,87,108,143,148,165,135,135,144,141,119,104,87,90,93,88,87,90,87,87,85,88,92,101,87,85,85,106,130,125,87,87,108,112,135,144,154,140,125,144,169,135,93,75,75,82,84,84,108,141,165,167,164,162,160,159,159,157,156,156,156,154,154,154,154,156,154,151,156,154,154,154,152,151,152,151,154,151,149,151,149,151,151,154,154,151,154,152,152,154,152,154,152,151,151,152,151,154,152,151,151,154,151,148,149,151,154,152,151,149,151,151,152,149,149,149,148,149,149,149,151,149,151,149,151,151,149,149,151,149,154,152,152,152,152,154,151,152,154,152,151,152,154,154,154,154,156,154,154,156,154,154,159,154,148,146,146,151,143,127,116,119,127,119,111,122,138,138,138,132,119,100,109,125,127,125,125,125,136,130,148,156,144,143,143,148,154,164,167,165,160,148,149,164,165,167,141,103,92,88,85,103,103,103,127,160,169,167,164,159,151,141,132,128,132,143,146,140,141,144,140,143,132,136,128,122,141,148,146,135,100,
122,125,132,136,133,117,117,117,120,135,141,136,127,112,111,122,106,87,96,108,114,111,106,114,93,84,82,90,132,143,144,135,124,128,138,117,103,96,90,92,101,92,98,90,101,80,79,88,124,125,85,104,120,128,141,117,87,114,130,154,151,144,132,90,127,132,119,93,80,112,138,111,116,117,128,148,167,164,164,160,159,160,156,156,154,154,154,157,152,151,154,154,151,151,154,151,154,151,151,151,152,149,149,149,151,154,149,149,154,152,151,154,154,151,152,151,152,154,151,154,149,151,156,154,154,152,154,151,149,151,152,154,154,154,152,152,151,152,149,149,149,151,152,151,149,151,151,151,154,154,151,154,151,149,151,154,152,149,149,156,154,152,154,152,152,154,154,151,152,152,154,152,151,151,149,146,143,144,144,144,143,140,146,146,141,133,143,140,127,114,117,125,133,133,130,119,116,112,127,128,125,136,133,133,141,152,156,144,143,143,141,146,162,167,167,165,162,164,165,167,167,140,103,100,96,100,101,106,109,130,159,170,159,144,144,149,149,164,146,127,117,133,143,143,148,148,146,143,140,132,140,140,128,138,125,96,
116,116,130,136,135,136,140,141,140,138,127,127,135,119,90,106,104,90,103,100,92,104,111,92,75,80,80,82,104,112,111,109,130,130,141,135,132,116,106,100,93,90,93,88,84,84,79,84,122,141,122,135,143,117,106,93,80,85,90,127,136,117,87,96,87,75,80,95,114,133,143,117,104,111,122,144,165,164,164,160,159,157,159,157,156,156,156,156,154,154,154,154,156,154,156,154,154,154,156,152,154,154,151,154,154,156,152,154,152,154,152,152,152,154,154,151,156,151,151,156,154,156,152,154,154,154,151,149,151,154,149,151,151,154,152,149,152,154,151,151,151,149,151,149,149,149,151,149,151,149,149,149,151,151,151,154,154,152,149,154,152,152,156,151,152,151,154,151,154,152,154,151,154,154,149,144,135,136,143,138,144,146,141,143,144,154,164,151,143,130,127,135,143,141,138,127,120,116,119,124,127,132,135,140,144,156,160,148,141,140,135,144,151,156,149,154,151,165,167,167,167,141,101,87,88,101,103,104,98,132,156,169,165,143,138,140,143,149,149,146,143,140,133,130,133,144,159,148,136,122,132,132,119,116,116,104,
119,114,127,130,125,132,141,138,130,130,128,120,119,122,114,106,100,96,87,96,88,92,108,101,80,84,80,98,125,122,128,120,127,124,114,124,127,111,96,87,87,88,90,93,85,84,80,87,111,140,130,117,103,82,80,84,80,80,79,90,85,50,51,80,80,79,124,140,132,133,144,143,140,141,148,151,148,165,164,162,162,159,157,157,157,156,154,154,157,156,154,152,154,154,154,152,154,151,154,152,154,151,151,154,151,151,154,154,151,151,152,154,151,151,156,154,152,151,151,152,151,152,152,152,151,152,152,151,149,156,156,151,152,156,156,154,156,152,154,156,156,149,151,149,151,151,151,154,151,151,151,151,156,154,152,154,154,154,156,152,154,154,154,152,152,154,156,156,154,156,154,154,156,151,144,143,128,122,135,140,143,144,143,144,151,160,162,159,144,135,136,143,146,144,141,138,122,114,125,138,125,119,135,146,167,170,160,144,125,122,128,143,149,151,140,143,159,164,167,167,167,141,108,92,88,87,101,96,95,125,154,159,146,146,133,122,138,138,141,159,170,173,172,172,143,135,138,135,114,104,111,114,109,109,108,100,
135,132,130,133,132,136,143,140,132,122,116,104,120,130,125,111,92,90,82,90,96,100,101,96,80,79,80,101,130,135,135,141,159,159,136,124,117,125,90,87,93,112,106,88,84,84,90,127,117,119,125,103,90,84,84,84,80,84,96,96,85,63,85,101,108,95,127,136,125,108,140,164,164,154,162,141,140,152,164,160,159,157,157,156,156,156,154,154,154,156,154,152,152,154,154,152,156,156,152,152,151,152,154,154,151,154,152,152,154,154,151,156,154,154,152,156,152,154,151,156,152,156,154,156,151,154,154,154,154,154,156,156,154,157,156,157,156,149,156,156,154,151,149,151,152,151,154,151,149,152,154,151,149,151,149,152,149,151,151,152,151,151,152,154,154,151,157,154,151,152,151,156,152,144,141,132,120,111,114,140,143,140,143,156,159,157,164,160,146,140,133,140,152,148,143,136,140,140,130,135,135,116,140,165,169,167,151,143,138,122,124,143,146,143,140,135,143,154,169,167,162,140,104,106,90,96,106,101,101,124,141,136,127,125,116,112,117,124,133,144,159,180,180,183,162,146,143,136,114,104,104,111,112,114,106,106,
140,136,130,136,140,141,138,136,127,122,109,103,109,127,135,124,104,100,85,87,101,103,106,103,85,75,80,96,122,125,141,157,165,180,160,141,140,116,82,87,82,80,87,88,77,108,109,106,90,112,136,138,133,135,135,135,130,120,136,141,136,133,143,141,140,120,120,125,133,143,148,170,170,169,164,143,143,159,160,160,162,159,156,156,156,159,156,157,156,156,154,154,154,156,156,156,154,154,154,154,154,154,154,154,154,156,154,152,152,152,151,154,151,152,151,151,152,154,152,151,149,151,154,154,152,151,152,149,151,149,152,151,152,152,151,154,151,154,151,154,152,151,149,149,151,151,152,149,148,154,152,154,149,154,151,154,154,154,151,154,154,154,152,156,154,154,154,154,152,154,154,156,148,144,136,120,120,101,103,127,140,132,124,143,146,160,156,144,141,143,132,138,146,144,140,140,141,143,132,125,132,122,141,165,169,159,144,132,136,132,140,146,151,143,127,117,136,149,167,152,144,135,117,111,106,90,104,96,98,111,120,128,120,114,112,108,111,112,124,138,143,164,178,172,175,159,133,111,111,117,125,132,120,120,111,108,
125,130,132,122,135,133,133,141,133,128,120,125,104,106,120,130,120,108,87,98,98,111,116,104,96,84,80,90,111,116,128,143,149,173,164,159,136,117,108,98,87,80,95,77,85,140,138,116,104,132,141,146,157,173,178,172,165,146,157,164,141,144,159,141,119,120,119,144,172,172,172,170,169,167,165,162,159,160,160,160,157,159,156,156,154,154,154,154,154,154,152,154,154,154,154,156,149,152,151,154,152,152,154,154,154,154,152,151,151,152,149,149,151,154,154,154,151,154,152,154,151,152,154,156,154,154,151,151,154,151,152,151,154,154,152,154,152,154,154,154,154,151,151,152,151,152,151,151,149,151,154,154,151,149,152,154,151,154,152,154,152,154,156,154,151,154,151,149,154,154,152,151,152,144,135,111,119,122,114,138,141,128,117,124,143,149,154,144,138,144,133,136,143,141,148,143,133,141,136,128,132,141,151,165,165,154,144,135,125,138,141,151,165,149,132,119,140,146,156,157,141,132,128,124,119,108,98,96,90,114,116,120,120,116,108,103,101,104,127,125,128,143,159,162,148,141,117,103,109,117,140,140,120,125,122,114,
148,141,125,122,116,119,125,132,130,116,124,125,103,101,117,117,132,117,111,111,109,116,119,104,84,90,80,87,114,120,124,143,162,178,175,149,146,143,119,119,111,95,88,75,75,108,114,116,112,144,169,138,120,136,144,154,143,143,144,141,111,117,127,111,88,84,119,146,172,170,156,148,162,167,165,164,160,160,159,159,157,157,157,156,154,156,156,157,156,154,156,157,157,154,154,156,154,156,156,152,154,154,154,154,152,156,156,156,152,152,152,152,151,152,154,152,151,154,152,152,154,152,149,154,154,154,152,149,151,151,152,151,152,154,151,154,151,151,151,151,149,151,152,154,154,149,149,152,151,151,151,151,151,149,151,151,152,151,154,152,154,154,154,151,154,154,154,154,154,154,156,152,152,146,141,133,122,138,141,144,146,143,138,140,143,141,143,146,143,144,141,148,144,148,162,146,140,144,149,144,146,144,160,159,146,141,141,138,125,125,143,154,154,152,141,140,148,144,143,146,138,125,119,120,116,116,98,103,104,116,122,124,122,120,112,104,103,108,108,106,117,138,144,146,138,127,116,104,108,114,132,135,125,117,116,95,
152,125,114,119,104,112,122,132,117,111,125,120,88,85,92,87,103,101,108,120,125,133,112,100,87,87,79,80,100,111,119,120,138,143,143,143,151,140,119,100,93,88,84,84,109,120,104,82,82,122,138,146,143,136,127,116,122,133,133,119,79,77,75,95,87,98,130,140,138,143,136,132,146,164,165,164,162,162,160,160,157,156,156,156,157,156,154,154,156,154,154,154,154,154,154,151,151,154,152,156,151,154,152,154,154,152,152,152,152,151,151,151,149,152,149,154,152,152,149,151,151,152,154,152,151,152,151,151,151,149,152,156,151,152,149,154,152,151,151,154,154,154,152,151,151,152,149,151,151,151,151,154,152,151,154,151,154,154,152,154,154,154,154,152,154,151,154,156,156,154,152,149,152,152,144,143,143,146,152,156,157,156,149,148,144,140,133,133,141,143,143,146,148,160,164,157,149,162,164,164,151,146,144,143,140,138,136,128,136,140,143,141,141,143,143,143,154,141,136,143,143,138,120,114,112,109,101,103,111,120,130,127,122,117,109,103,103,104,96,98,111,136,140,136,127,124,109,111,109,114,109,114,114,111,114,124,
133,116,124,116,96,112,132,143,135,112,96,98,98,87,85,96,114,106,111,112,112,120,114,101,84,85,85,80,104,109,103,96,114,117,133,164,165,140,112,84,75,98,96,101,124,136,106,87,98,85,103,138,157,148,133,119,119,108,140,143,111,116,117,128,111,84,111,119,90,116,111,112,141,162,165,164,160,159,159,159,159,156,156,154,156,157,154,154,154,156,154,151,154,154,156,154,152,154,154,154,154,154,154,156,156,156,156,154,154,154,151,156,151,151,154,154,154,154,156,154,152,154,154,152,151,151,152,151,152,149,151,156,151,152,151,151,154,149,151,152,151,151,152,149,151,151,151,151,151,151,152,152,149,151,151,151,151,149,151,152,151,149,151,149,154,154,149,149,151,151,151,149,154,154,149,144,144,151,156,156,157,156,154,156,157,144,120,114,125,140,146,144,144,160,160,151,144,149,149,162,148,144,143,133,124,135,135,125,136,148,151,136,128,135,140,146,160,140,128,132,141,136,124,117,116,114,104,109,112,117,125,122,120,114,116,111,106,108,112,111,120,140,127,117,120,120,125,116,109,106,109,109,116,114,120,128,
125,112,127,125,98,100,120,128,122,112,116,112,103,87,106,119,125,125,124,120,116,109,100,103,96,84,87,80,98,100,100,103,101,109,130,143,143,133,96,85,85,98,100,103,117,143,141,103,90,87,80,114,136,127,106,124,116,88,87,130,116,127,120,127,130,98,84,87,100,85,130,143,157,167,165,165,164,160,159,156,159,157,157,156,157,156,157,156,157,154,154,154,156,152,154,154,152,152,152,154,154,151,151,152,154,151,154,154,151,152,149,151,151,154,151,152,152,151,154,154,149,152,151,149,154,151,149,151,149,149,152,154,154,154,151,151,151,149,151,152,152,152,154,151,151,151,151,151,156,151,156,154,154,151,151,151,151,151,152,151,152,152,151,154,154,154,149,149,152,154,151,152,151,152,154,151,152,154,154,152,154,156,156,157,157,149,136,128,127,141,154,152,151,162,157,144,140,135,141,149,143,141,144,135,130,140,136,122,135,143,143,132,125,132,143,144,152,141,136,119,125,133,130,119,119,116,111,120,124,124,125,120,120,116,108,111,109,112,120,122,127,127,116,112,109,125,136,132,130,132,112,108,109,116,117,120,
133,120,128,128,114,117,114,122,112,122,116,101,104,104,125,127,122,106,114,116,109,109,103,106,82,87,80,80,104,111,108,114,111,96,108,104,130,122,101,95,96,90,93,90,104,116,125,116,88,90,80,77,90,108,114,104,92,75,87,125,103,138,143,141,146,140,140,141,138,135,141,154,165,164,164,162,160,159,157,157,154,152,156,154,151,154,154,154,154,151,152,154,151,151,151,151,151,151,151,152,154,154,154,152,151,152,152,154,154,152,154,154,154,154,154,154,154,154,152,154,149,151,154,154,154,156,151,152,154,151,156,152,154,156,154,151,149,151,154,154,151,151,154,151,151,151,154,151,151,154,151,152,152,151,151,151,151,152,152,151,151,151,152,151,149,151,149,149,149,149,149,149,151,151,151,151,151,149,149,151,154,154,151,156,156,149,144,143,143,144,160,159,157,160,154,146,138,117,128,144,144,144,156,143,140,136,125,140,140,140,140,127,125,130,135,136,143,141,132,119,133,136,127,119,127,133,133,130,130,135,136,125,127,122,114,114,112,114,124,122,117,124,119,114,119,127,132,135,133,125,106,111,101,111,111,106,
